[TimeStamp] << NMS >> [Info] -> NMS started.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started.
[TimeStamp] << SCADA >> [Info] -> SCADA started.
[TimeStamp] << TransactionCordinator >> [Info] -> TransactionCordinator started.
[TimeStamp] << UI >> [Info] -> UI started.
[TimeStamp] << NMS >> [Info] -> NMS sent model on CalculationEngine.
[TimeStamp] << NMS >> [Info] -> NMS sent model on SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived WeatherForecast.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Production.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Consumption.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine created TreeGraph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine colored graph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent data on UI.
[TimeStamp] << SCADA >> [Info] -> SCADA connected with Simulator.
[TimeStamp] << UI >> [Info] -> user turned breaker off.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine calculating changes in grid.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine turning off Generator.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent changes to SCADA.
[TimeStamp] << SCADA >> [Info] -> SCADA turned off Generator.
[TimeStamp] << SCADA >> [Info] -> SCADA started new aquisiton.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived aquisition from SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent updated data to UI.
[TimeStamp] << UI >> [Info] -> UI refresh views with updated data.1/10/2021 9:51:09 PM << UI >> [Info] -> UI is started.
1/26/2021 4:28:00 PM << UI >> [Info] -> UI is started.
1/26/2021 4:46:17 PM << UI >> [Info] -> UI is started.
1/26/2021 4:54:54 PM << UI >> [Info] -> UI is started.
1/26/2021 5:14:41 PM << UI >> [Info] -> UI is started.
1/26/2021 5:17:59 PM << UI >> [Info] -> UI is started.
1/26/2021 5:21:37 PM << UI >> [Info] -> UI is started.
1/26/2021 5:22:57 PM << UI >> [Info] -> UI is started.
1/26/2021 5:31:46 PM << UI >> [Info] -> UI is started.
1/26/2021 7:21:10 PM << UI >> [Info] -> UI is started.
1/26/2021 11:11:56 PM << UI >> [Info] -> UI is started.
1/26/2021 11:15:08 PM << UI >> [Info] -> UI is started.
1/27/2021 1:43:42 PM << UI >> [Info] -> UI is started.
1/27/2021 2:02:18 PM << UI >> [Info] -> UI is started.
1/28/2021 11:56:00 AM << UI >> [Info] -> UI is started.
1/28/2021 12:03:11 PM << UI >> [Info] -> UI is started.
1/28/2021 12:21:41 PM << UI >> [Info] -> UI is started.
1/28/2021 12:44:37 PM << UI >> [Info] -> UI is started.
1/28/2021 1:41:21 PM << UI >> [Info] -> UI is started.
1/28/2021 1:42:48 PM << UI >> [Info] -> UI is started.
1/28/2021 1:59:08 PM << UI >> [Info] -> UI is started.
1/28/2021 2:09:49 PM << UI >> [Info] -> UI is started.
1/28/2021 2:10:45 PM << UI >> [Info] -> UI is started.
1/28/2021 2:11:45 PM << UI >> [Info] -> UI is started.
1/28/2021 2:13:34 PM << UI >> [Info] -> UI is started.
1/28/2021 2:14:48 PM << UI >> [Info] -> UI is started.
1/28/2021 2:36:53 PM << UI >> [Info] -> UI is started.
1/28/2021 2:47:11 PM << UI >> [Info] -> UI is started.
1/29/2021 12:03:11 PM << UI >> [Info] -> UI is started.
1/29/2021 12:04:52 PM << UI >> [Info] -> UI is started.
1/29/2021 12:11:08 PM << UI >> [Info] -> UI is started.
1/29/2021 1:18:51 PM << UI >> [Info] -> UI is started.
1/29/2021 1:24:21 PM << UI >> [Info] -> UI is started.
1/29/2021 1:26:10 PM << UI >> [Info] -> UI is started.
1/29/2021 1:30:20 PM << UI >> [Info] -> UI is started.
1/29/2021 2:30:58 PM << UI >> [Info] -> UI is started.
1/29/2021 3:39:48 PM << UI >> [Info] -> UI is started.
1/31/2021 5:14:09 PM << UI >> [Info] -> UI is started.
1/31/2021 5:17:52 PM << UI >> [Info] -> UI is started.
1/31/2021 5:33:57 PM << UI >> [Info] -> UI is started.
1/31/2021 5:34:16 PM << UI >> [Info] -> UI is started.
